mode,avg,median,max,min,maxfreq,maxfreq_power,second_maxfreq,second_maxfreq_power
usb,1.33E-17,0.036957336,3.137821543,2.657528797,905,338.7142944,1660,332.7469482
usb,2.71E-18,0.014186823,3.837948478,3.149754555,653,520.0404053,479,385.1059265
usb,1.87E-17,1.161518037,2.462134738,2.638273561,682,748.1315308,298,583.7260132
usb,9.52E-18,0.008792087,3.513718476,3.43770198,727,688.2166748,77,625.6939697
usb,1.74E-17,0.00692131,3.078561168,3.205140612,453,520.6436768,1687,479.4272766
usb,1.04E-17,0.152761438,2.324944785,2.154135355,515,603.2993164,1884,490.7721863
usb,1.13E-17,0.054302615,3.559961475,3.995790972,717,588.3272705,202,586.6635742
usb,0,0.08019545,3.493027948,3.363911166,873,545.9087524,579,449.5572815
usb,1.65E-17,0.060874937,2.691223726,2.58484672,526,946.8233643,1959,397.5576172
usb,1.80E-17,0.500328702,1.888696961,1.751804201,666,620.4207764,341,606.4787598
usb,2.28E-17,0.081063494,2.215091408,2.494337328,522,944.6060791,1086,861.9692993
usb,9.35E-18,0.02440154,2.455469264,2.608963999,630,461.1138,1725,443.9554749
usb,1.74E-17,0.255068048,3.016257044,3.163735664,648,393.0121765,2039,341.3729248
usb,8.33E-18,0.010250048,4.626055825,4.519831988,566,453.6139221,220,401.8405762
usb,5.55E-18,0.072045781,4.115051045,4.401575053,589,1089.765381,1826,934.112854
usb,1.55E-17,0.718218229,1.960283147,2.190163791,630,1167.027466,230,629.4324951
usb,4.47E-18,0.102013165,3.538285115,3.986512045,541,689.3045654,1351,670.8071289
usb,7.82E-18,0.023797299,3.244451894,3.627488843,677,388.5366211,39,345.5832825
usb,2.09E-17,0.050652195,2.709684477,2.534836697,528,680.0354004,1522,604.2127686
usb,1.24E-17,0.312941911,2.679146072,2.888847681,466,607.4291382,270,473.4805603
usb,8.67E-18,0.040990175,3.007811464,3.088018958,508,666.9389648,1405,510.7880859
usb,3.09E-17,0.403308589,3.436486562,3.179798353,519,445.7115479,3,417.60849
usb,1.59E-17,0.235667957,2.854171333,2.762460808,634,431.3964233,1791,421.5673828
usb,1.84E-17,0.528268412,2.659216397,3.2272796,619,498.895752,442,486.9433289
usb,9.80E-18,0.014036144,2.273016003,2.906578223,525,600.8432617,1850,598.2728882
usb,2.13E-17,0.141592912,2.174384809,2.295661279,509,1061.793213,884,947.7582397
usb,5.24E-18,0.139775214,5.415878941,4.680803231,815,352.1305542,2046,351.1253052
usb,7.08E-18,0.100922074,3.899739595,2.981003497,701,512.887146,342,474.322998
usb,8.72E-18,0.03934702,3.334861405,3.498271434,743,554.6363525,1771,460.2394714
usb,1.21E-17,0.448756843,3.089627847,3.066348887,548,729.6004028,1940,561.9718018
usb,2.29E-17,0.101277442,2.456545899,2.337019267,568,644.1067505,315,525.5057983
usb,4.21E-18,0.908129253,2.459760088,2.006014802,525,765.713501,154,669.5387573
usb,2.97E-17,0.510907713,2.405841738,2.253933419,567,670.6821899,163,624.8179321
usb,1.39E-17,0.010667786,2.465685532,2.325429968,484,658.9542236,1962,615.8186646
usb,2.53E-17,0.895210387,2.797419218,2.900456102,669,661.3436279,442,613.1213989
usb,1.04E-17,0.128190263,2.640337077,2.532332397,491,592.3242798,1340,577.7301025
usb,5.22E-18,0.969186483,3.563928276,3.228948617,633,575.9899292,251,537.7073975
usb,1.69E-18,0.567221704,2.349549525,2.330469867,890,503.5799866,246,402.510376
usb,1.23E-17,0.247518421,5.569391257,4.474200457,593,325.3543701,1345,320.32724
usb,7.46E-18,0.173612573,2.748708992,2.890174793,570,607.8723145,1673,481.9533081
usb,1.74E-17,0.141204234,4.609380058,4.462565019,532,487.6320801,1780,406.9998169
usb,6.13E-18,0.086603256,3.199845464,3.53456684,679,520.5881348,2041,509.5049438
usb,1.95E-17,0.232625804,3.236951565,3.309781405,582,614.1758423,1933,534.5645752
usb,1.07E-17,0.365389244,2.66632984,3.11258417,600,598.914856,1819,508.0247803
usb,7.52E-18,0.069465885,3.139157652,3.177497247,572,627.8538818,1744,547.0709839
usb,1.60E-17,0.419894434,2.220520687,2.541972156,723,778.5704346,1749,688.5608521
usb,4.31E-17,0.052194794,3.39631817,3.525091682,517,648.47229,1213,591.1190796
usb,5.22E-18,0.151827142,3.728449548,3.774352688,668,519.1664429,1928,484.0507507
usb,2.94E-17,0.791919674,2.490249704,2.298663566,548,1271.719604,291,900.0794678
usb,1.04E-17,0.184350001,2.537848569,2.316582217,726,470.6689758,115,347.7040405
usb,1.43E-17,0.080818201,1.977031527,2.630029432,979,515.7359009,1570,507.6838074
usb,6.73E-18,0.56408018,2.170331759,2.475736616,755,922.005127,1603,871.5021973
usb,1.61E-17,0.100995286,2.219753224,2.629015361,676,528.3283081,560,514.6878662
usb,5.83E-18,0.139498669,4.934376808,4.854695899,536,733.4326782,1581,494.3772583
usb,2.56E-17,0.866903662,2.482689318,2.536577073,565,499.994812,393,490.4225159
usb,2.63E-17,0.251464632,3.071625414,4.47010262,767,316.4141541,1448,294.977356
usb,1.02E-17,0.028366234,2.652003723,2.632306348,503,794.1234131,1940,582.1167603
usb,8.30E-18,0.995930862,2.586561515,2.345759131,582,543.6759644,107,400.4981384
usb,1.50E-17,0.097043311,2.844250973,2.901169754,541,560.1195679,240,478.4914551
usb,5.70E-18,0.771312738,3.486694689,3.529128832,594,508.8511963,248,424.5375061
usb,8.25E-18,0.356227725,2.667331179,2.606756338,556,666.3240967,349,613.572876
usb,2.92E-18,0.287943221,2.335486585,2.174709249,674,611.7140503,1597,561.9124146
usb,9.34E-18,0.008604123,2.982806791,2.838563783,655,834.1609497,2017,650.5855713
usb,2.35E-18,0.429888318,3.827292881,3.43219333,673,522.7446899,1297,468.8618469
usb,2.37E-18,0.117395587,3.03508883,3.180674138,608,450.3826904,188,440.8321533
usb,2.06E-17,0.399485196,3.411653248,3.233126762,587,566.7878418,1171,523.128418
usb,1.69E-17,0.037195973,3.812134855,3.012377818,472,597.8812256,1889,588.9420166
usb,5.69E-18,0.276975221,2.494706726,2.615884231,512,753.4985352,1340,668.8497925
usb,2.49E-17,0.45337022,3.182069575,3.196238168,512,1173.80542,1559,758.0789795
usb,3.58E-18,0.096390062,3.154256625,3.366209262,727,583.0310669,534,540.2929077
usb,1.73E-17,0.028765619,2.623495994,2.797828008,567,368.5152588,221,366.6561584
usb,1.81E-17,1.026402748,2.945900495,3.09394094,547,597.2908325,130,461.5303955
usb,1.16E-17,0.124084346,2.35240235,2.164347915,570,481.8245239,1729,428.1135254
usb,1.23E-17,1.348566517,2.94591257,2.605277512,621,696.1328125,1335,671.2973022
usb,7.85E-18,0.601566367,3.750016449,3.598001779,658,306.0526428,112,298.9126282
usb,2.73E-17,0.32712606,2.633870108,2.549304019,554,776.6126099,137,700.742981
usb,2.13E-17,0.405502448,2.763451306,2.513782526,538,1076.463135,398,596.6603394
usb,4.95E-18,0.037801784,4.547410739,4.833210049,743,605.6361694,1379,465.2851257
usb,1.21E-17,0.087730367,3.302518003,3.435513914,501,499.0726624,1625,463.5930481
usb,1.85E-17,0.127226266,3.561601693,3.307830935,603,459.5866699,1925,414.4576416
usb,5.35E-18,0.576733907,2.465613599,2.728239685,622,492.6371765,1919,483.3242493
usb,2.24E-17,0.737073098,4.109087271,3.783323027,505,505.7915344,1936,477.616333
usb,1.15E-17,0.57439144,2.802263479,2.880387508,743,635.5202026,885,576.7130127
usb,2.29E-17,0.063679834,2.352341581,2.259440334,750,821.1931152,1488,802.6238403
usb,8.43E-18,0.059284278,2.835420086,2.87518973,619,1008.111572,205,771.6923218
usb,4.69E-18,0.038431047,3.593340911,3.386920822,724,419.4190674,1443,416.8946838
usb,1.64E-17,0.035068693,2.677239581,2.83247671,593,1091.307007,1224,585.3695679
am,1.94E-17,0.229376358,1.800898295,1.952276583,946,1670.979858,1933,637.5802002
am,4.06E-17,0.0657619,1.133628131,1.252281556,1017,1930.007935,488,429.6821899
am,4.08E-17,0.013100596,1.184486568,1.247057794,1095,1700.913086,204,829.817627
am,1.51E-17,0.861810558,1.760433233,1.580050801,1092,1986.430054,1995,152.3650055
am,4.18E-17,0.986990971,1.157321388,1.199497774,1020,1963.436035,438,356.1846008
am,1.35E-17,0.791613122,1.968264571,1.853902298,1057,1695.304077,1454,512.5393066
am,3.45E-17,0.979632713,1.172784474,1.142071136,943,1896.377441,1384,507.4322205
am,4.23E-17,0.985454298,1.091613314,1.121569506,980,1649.022949,618,904.1561279
am,2.17E-17,0.052872928,1.893913799,1.79229583,1067,1406.851196,566,1119.446655
am,3.30E-17,0.051644525,1.35417231,1.360216939,998,1293.140991,1822,1285.523926
am,1.87E-17,0.062967829,1.960597571,1.848626485,1061,1778.024536,331,262.1238098
am,2.85E-17,0.881232773,1.452247221,1.424026249,1077,1857.003784,290,537.916687
am,3.21E-17,1.024994847,1.79122504,1.70695815,960,1417.668701,271,1101.796265
am,1.99E-17,0.082749805,2.048508787,2.346900311,1078,1314.392944,1201,1144.661133
am,3.54E-17,1.007442199,1.193698856,1.149418508,1011,1418.191528,84,1178.154419
am,2.60E-17,0.658828211,1.567465148,1.715783373,995,1369.560913,1756,1137.879395
am,1.60E-17,0.075213019,1.81033645,1.97641995,1007,1253.257935,377,1233.895386
am,2.94E-17,0.206639366,1.284429312,1.336077488,1068,1631.494751,2035,911.3101807
am,1.98E-17,0.78550202,1.43073293,1.368312467,963,2016.487305,225,80.89942169
am,2.43E-17,0.277247145,1.810873001,1.733492278,1006,1977.618164,1466,145.9772797
am,1.68E-17,0.5706079,2.047511558,1.96077126,1051,1825.393677,168,190.7754822
am,1.48E-17,0.776153556,1.491726832,1.429664699,1054,1778.716675,1887,685.0596313
am,1.73E-17,0.081086963,2.132960597,1.767347607,1007,1422.90979,331,932.8469238
am,1.13E-17,0.976492212,1.100424072,1.167426787,1095,1623.960083,1956,934.5100098
am,2.29E-17,0.119655523,1.391072308,1.329416964,1085,1847.718018,116,540.3349609
am,4.44E-17,0.022058222,1.349891674,1.319441751,1029,1962.944214,603,323.375824
am,2.50E-17,1.0906349,1.70224648,1.591025672,1037,1951.043457,1530,306.6998596
am,4.38E-17,0.007450588,1.227642998,1.261947884,1011,2031.395508,1752,101.6604843
am,3.63E-17,0.034596469,1.160721542,1.21357586,955,2036.434448,1274,87.15601349
am,4.02E-17,0.938039582,1.303797093,1.292802884,953,1774.016724,1728,702.0324097
am,3.35E-17,0.009305701,1.231515026,1.152177313,1067,1352.989624,154,1239.861328
am,1.93E-17,0.031874418,1.249398571,1.233426429,988,1305.75769,469,1291.846069
am,1.64E-17,0.001673257,1.225358061,1.20863454,993,1678.572754,1550,858.5831909
am,2.85E-17,0.310545185,1.711754102,1.575918327,982,1917.55603,2022,231.1457214
am,2.98E-17,0.053766419,1.172506905,1.16435714,965,1839.873047,46,609.6244507
am,2.20E-17,0.483883072,1.585056686,1.796368095,1096,1330.459229,481,1142.393311
am,1.74E-17,0.129676447,2.223977814,1.650306714,952,1485.811768,80,868.3617554
am,2.95E-17,0.942115578,1.203132971,1.190492203,943,1957.528564,1386,369.7553406
am,1.38E-17,1.020477998,1.477070106,1.361623565,1109,1936.716797,282,349.7756653
am,3.34E-17,1.054988538,1.206667501,1.257798985,1006,1519.7229,348,1052.455933
am,3.13E-17,0.937011904,1.209983239,1.274094397,1098,1630.880127,137,923.7479248
am,2.58E-17,0.025177999,1.201169413,1.218187844,943,1457.425171,1946,1130.407471
am,3.35E-17,0.109315339,1.570688289,1.460677871,951,1838.603394,1579,562.2498779
am,2.07E-17,0.160029924,1.535192149,1.570298805,1087,1972.844238,1939,161.2702484
am,3.59E-17,0.887833081,1.209359465,1.274292545,972,1380.812134,388,1217.21936
am,3.86E-17,0.134859277,1.615247625,1.646579384,1073,1624.263184,1965,892.4552612
am,2.92E-17,1.050316794,1.592377461,1.452288484,1081,1309.260254,1901,1263.420044
am,1.89E-17,0.005799136,1.371095276,1.380898746,1073,1905.640503,1963,441.9067688
am,1.22E-17,0.689796847,2.489274062,1.908693179,943,1527.660645,1583,847.4678955
am,2.48E-17,0.010778532,1.618164247,1.682322805,953,1607.039917,294,809.2567749
am,1.77E-17,0.058286066,1.524305218,1.5590103,1013,1343.508057,1583,1187.175537
am,3.73E-17,0.951422849,1.261926727,1.220077612,1103,1874.12915,1941,539.428833
am,3.24E-17,0.015738393,1.262282381,1.232125195,1048,1493.964478,157,1084.623901
am,3.24E-17,0.099797174,1.345900313,1.343381769,1050,2015.34314,1472,111.2758255
am,2.96E-17,0.939323104,1.266983397,1.203535586,1089,1367.776245,129,1222.490845
am,2.90E-17,0.243980474,1.438490445,1.294240587,1052,1959.588745,1944,325.8422241
am,2.72E-17,0.135396977,1.91889414,1.994103638,942,1779.572998,1520,540.8178711
am,2.41E-17,0.087113699,1.236620713,1.210764793,969,1975.454346,2027,312.375885
am,6.25E-17,0.06235122,1.170688221,1.199843239,1028,1934.75354,382,421.2497864
am,3.69E-17,0.042264882,1.316856682,1.241312768,997,1754.588867,185,737.0129395
am,3.28E-17,0.018083036,1.224066488,1.260121353,943,1598.610596,9,953.1567383
am,2.56E-17,0.930897547,1.432195018,1.33849091,1068,1755.357056,1374,745.5489502
am,3.28E-17,0.904898164,1.197412605,1.22795466,958,1645.322021,1352,901.1611938
am,3.69E-17,0.389839888,1.69012029,1.572696233,1000,1823.416016,1748,522.8544312
am,2.88E-17,0.101031843,1.206842142,1.185900282,949,1529.997192,1210,1041.436523
am,6.99E-18,0.114042799,1.374571543,1.351269426,978,2022.96167,16,110.5621643
am,3.20E-17,0.945480224,1.157537413,1.204080657,1000,1795.965454,1353,684.4086914
am,2.65E-17,0.026230888,1.181329354,1.183538994,1083,1908.264648,112,478.8257446
am,1.50E-17,0.037457393,1.378564725,1.2719306,943,2015.285645,478,174.3271637
am,2.94E-17,0.052962806,1.152419066,1.131518797,960,1377.194214,149,1223.290771
am,2.24E-17,0.021226296,1.208031436,1.320549873,973,2003.557373,1250,232.3314056
am,2.93E-17,0.829581979,1.382040642,1.314120943,1077,1962.735474,1524,299.613678
am,2.71E-17,0.011351908,1.417940512,1.321428874,1050,1705.63269,12,793.5467529
am,3.23E-17,0.896422717,1.257625468,1.370490609,967,2019.504761,219,92.82226563
am,1.50E-17,0.782328917,2.327179147,1.762670414,1093,1920.721558,496,202.431427
am,3.40E-17,0.117947376,1.142077805,1.177625716,950,1418.974121,444,1176.777466
am,1.75E-17,1.119807952,1.385470239,1.43269591,973,2006.37146,1913,195.4077606
am,1.39E-17,0.955416246,1.524492033,1.408439564,1015,1687.573364,1495,834.2958984
am,3.50E-17,0.054423357,1.331551798,1.337568537,972,1474.610352,30,1093.075073
am,3.12E-17,1.029967769,1.340111283,1.283820796,1083,2020.747681,217,170.0663147
am,1.86E-17,0.979234537,1.393559341,1.32561889,963,1726.373657,80,751.9708252
am,8.67E-18,1.021030432,1.162987632,1.214145049,1033,1793.592041,1582,685.2641602
am,3.68E-17,0.006220415,1.548292438,1.331409514,1083,1978.549316,87,300.4568176
am,3.18E-17,0.993142649,1.164822145,1.28744927,1062,2023.726929,1509,143.2426605
am,2.27E-17,0.140417652,1.553221286,1.502547795,955,1779.239014,1889,654.2059937
am,4.08E-17,1.059234189,1.21741871,1.195417774,941,2008.822998,1361,211.6767731
am,3.30E-17,1.002833977,1.216520401,1.322838561,1046,1597.727783,1607,954.0805664
am,2.02E-17,0.035593145,1.511550854,1.372248167,959,1991.982422,1551,176.6894073
am,4.39E-17,0.9550491,1.464177842,1.298784829,1019,1374.327515,1837,1208.075928
am,1.11E-17,0.030289543,1.746611171,1.853781342,959,1308.711792,2035,1187.529541
am,4.11E-17,0.210006481,1.354164553,1.369894006,990,1996.82666,1997,208.7463531
am,2.31E-17,0.818290512,1.382476198,1.701738592,956,1989.086548,584,205.6702881
am,3.32E-17,0.091699144,1.420188475,1.463022295,1108,1998.167725,671,228.2152863
am,3.50E-17,0.958741056,1.785972775,1.617247048,962,1946.067505,179,272.8605347
am,3.55E-17,1.005308457,1.360152542,1.549417135,1106,1568.097168,1413,982.9631958
am,2.08E-17,1.138901098,1.440316264,1.355641699,1027,1388.956787,1653,1201.383057
am,1.65E-17,0.126076268,2.188456432,2.119573419,1103,1510.006104,341,986.1699219
am,1.54E-17,0.637713582,1.808496993,1.80268319,1069,1374.814331,505,1077.641846
am,1.23E-17,0.233864586,1.852659669,1.498403275,1080,1470.053467,1678,1005.166199
am,3.06E-17,1.020342099,1.163254481,1.253334948,986,1475.808228,592,1104.473633
am,8.67E-18,0.582174543,1.956197949,2.06493724,1037,1343.396851,300,1018.248596
am,3.62E-17,1.012279436,1.20543566,1.224272247,1097,1762.235596,1450,729.4450073
am,2.43E-17,0.010522799,1.280920133,1.258327447,1100,1741.97998,1818,763.1495361
am,3.82E-17,0.990534281,1.14572624,1.084007822,1045,1692.682739,298,842.8991089
am,1.62E-17,1.024244411,1.209504153,1.226852587,942,1306.913208,1292,1289.557007
am,4.75E-17,0.080310826,1.218252318,1.317572434,944,1842.830933,649,590.3918457
am,1.94E-17,0.038297606,1.260312387,1.189572982,1009,1858.772217,1563,578.7112427
am,1.67E-17,0.28717603,1.527731831,1.503637405,1064,1756.527588,504,591.4075317
am,1.35E-17,0.884029277,1.741321974,1.652938364,1052,1917.345337,485,257.9647522
am,3.79E-17,0.002041026,1.310540374,1.247783364,946,1882.429321,283,528.5907593
am,3.16E-17,0.820658686,1.268325903,1.352251437,1095,2036.988647,252,36.72566223
am,3.47E-17,0.040833905,1.693338567,1.875597001,1061,1848.274292,44,547.2803345
am,8.36E-17,0.834538312,2.265257625,1.385843403,1022,1748.91272,108,684.2755737
am,2.65E-17,1.036162497,1.094864638,1.108215964,962,2044.376831,1459,14.64535904
am,5.97E-17,0.104996938,1.608201875,1.588231273,1027,1372.174194,2013,1215.893799
am,1.73E-17,0.021695295,1.116262865,1.123779475,958,1990.627808,1998,286.9073181
am,3.61E-17,1.028903015,1.153839324,1.142966536,1068,2034.0177,1256,105.3240204
am,3.27E-17,0.907227665,1.206784178,1.196433984,948,1692.643921,1900,841.4588013
am,4.00E-18,0.758690362,1.892822783,1.924272725,949,1559.623413,1494,795.4446411
am,2.88E-17,0.148615206,1.291214322,1.363258316,1104,1429.82605,1673,1159.005371
am,5.59E-17,0.047108663,1.160362379,1.136992825,1035,2019.818848,332,181.9442444
am,5.55E-18,0.868886066,1.381470204,1.368884541,958,2012.881226,1746,100.5060501
am,1.56E-17,0.890229018,1.378400253,1.181564453,1075,1687.363037,1532,842.5426636
am,3.89E-17,0.038780376,1.105562176,1.112201076,950,1780.865234,674,713.5614014
am,3.01E-17,0.019859693,1.136231773,1.240761237,1048,1726.907471,764,789.7203369
am,4.09E-17,0.891086643,1.232107856,1.223535455,993,1722.169678,292,789.461731
am,4.23E-17,0.008904154,1.111531543,1.133270015,1001,1969.508057,551,344.1494446
am,3.15E-17,0.029459279,1.148744912,1.101374557,1085,1445.944458,225,1149.261108
am,1.32E-17,0.077488234,1.34934543,1.304364634,939,2005.363403,1259,146.8050232
am,2.86E-17,1.035908804,1.245337447,1.275922405,1039,2023.604126,1283,155.4313965
am,3.37E-17,0.038496714,1.28183385,1.225829134,970,1987.473877,817,285.913208
am,4.23E-17,0.060889868,1.238008241,1.187406975,987,1648.072388,620,896.9055786
am,1.93E-17,0.114035081,1.293224999,1.399640876,1056,1506.376465,14,1052.71167
am,3.57E-17,0.018177756,1.179383511,1.164583384,1044,1939.822388,1512,414.6279297
am,2.19E-17,0.045509688,1.377523255,1.624421937,1101,1840.189087,1653,548.0142212
am,2.95E-17,1.149975918,1.432743752,1.378485913,1035,1664.918823,241,850.6968384
am,1.93E-17,0.928667379,1.296036762,1.349920038,993,1975.989624,1288,265.8200073
am,2.57E-17,0.047062951,1.232510283,1.221790442,952,2030.813354,691,81.72301483
am,1.55E-17,0.132349126,1.449136831,1.809684228,1042,1702.908936,471,771.2717285
am,1.66E-17,1.212305522,1.91495257,1.909611366,998,1555.129028,1709,819.680603
am,1.42E-17,1.124734938,1.726497113,1.762799181,978,1260.802124,303,1218.126953
am,2.11E-17,0.025836336,1.435614488,1.575703231,1034,1923.649414,596,390.222229
am,3.54E-17,0.064223834,1.857491532,1.889514807,1019,1669.14502,1705,642.3029785
am,4.42E-17,0.055408648,1.688494838,1.559256769,1079,1553.956177,842,983.5963745
am,1.32E-17,0.016299981,1.299827665,1.221426221,1081,1937.664307,1374,413.4799194
am,2.76E-17,0.084631247,1.443257564,1.335825688,947,1439.897339,1715,1120.791382
am,1.11E-17,0.921004771,2.092214665,2.149182339,960,1235.936279,1721,1210.831665
am,3.47E-17,0.912049172,1.301434967,1.302986414,1032,2025.589111,1071,129.2941589
am,2.64E-17,0.009420676,1.197893115,1.15452575,943,1839.223267,1760,616.3969727
am,2.83E-17,1.134911829,1.412020141,1.323088127,947,2019.933105,1996,74.08531952
am,2.08E-17,1.059147582,1.157359214,1.142987963,1093,1405.44165,642,1192.775879
am,2.78E-17,0.928699057,1.271740163,1.185606695,1027,1970.432495,349,336.9112854
am,2.56E-17,0.031193845,1.508851926,1.41853699,991,1863.025635,1598,527.9293823
am,2.33E-17,0.837030747,1.33980312,1.565932197,1038,1472.041138,1373,1071.803955
am,1.67E-17,0.945627311,1.547013955,1.481581471,955,1924.816162,125,328.9565125
am,3.07E-17,1.055393179,1.140645236,1.097932076,1055,1968.298096,1645,349.4228516
am,2.33E-17,0.09768504,1.467079028,1.606819686,1005,1703.279907,1907,778.5079956
am,3.09E-17,0.198731732,1.457887917,1.422948143,959,1834.189941,1735,574.937439
am,2.09E-17,0.023796881,1.161281145,1.173838683,1005,1970.554443,1584,332.2152405
am,1.55E-17,0.57178842,1.774041373,2.024273805,1035,1781.546387,179,487.5410156
am,2.57E-17,0.201373589,1.745115692,1.763502153,1094,1897.096069,1561,280.6986694
am,3.91E-17,1.02229845,1.201625935,1.243648023,1109,2019.055298,1831,168.9776611
am,1.77E-17,0.012373509,1.116259725,1.190328527,971,1959.253174,287,374.1003723
am,2.27E-17,0.091139379,1.293006792,1.401221624,1091,2016.254761,1908,91.56821442
am,2.56E-17,0.040542739,1.285231945,1.285956986,1005,1858.680542,771,575.7639771
am,2.08E-17,0.098377838,1.729668436,2.077886692,1093,1421.881104,2,1073.649536
am,2.71E-17,0.800329343,1.271984396,1.25238757,999,1956.539673,66,358.5053101
am,4.86E-17,0.995398335,1.182033687,1.290495218,1099,1368.775146,1679,1225.221191
am,4.32E-17,1.131131568,1.396533127,1.384058289,960,1635.286011,1373,895.5106201
am,4.71E-17,1.008668373,1.21549003,1.264454359,943,1516.192993,1632,1064.279907
am,3.22E-17,0.140985998,1.273211901,1.22613824,1100,1755.912598,188,740.866333
am,2.17E-17,0.889263719,1.990129922,1.974008202,1095,1959.763184,1425,85.40061951
am,3.17E-17,0.068562345,1.277244131,1.207894486,1104,1964.966431,1718,343.3864136
am,4.51E-17,1.011239307,1.189650857,1.246888871,966,1529.446899,1995,1047.791382
am,3.86E-17,0.080343489,1.451297896,1.292081045,962,1788.433838,598,669.5463867
am,3.62E-17,0.168276169,1.300531137,1.36463879,1035,1478.943726,1710,1076.622681
am,1.68E-17,0.057876537,1.450652321,1.382708334,990,1534.972168,703,1030.747192
am,2.69E-17,0.051910396,1.315105709,1.341805028,952,1414.40271,1878,1179.302246
am,0,0.603714546,1.382079965,1.361147943,1025,1526.506714,1750,1094.464722
am,3.39E-17,0.932679463,1.650749943,1.46077351,1052,1988.954102,43,147.4064331
am,3.88E-17,0.05241313,1.423151918,1.407031924,1019,1621.726196,1818,910.9692383
am,2.34E-17,0.184945341,2.026747534,1.857006693,1049,1779.25647,1838,584.3173218
am,2.78E-17,0.669013,1.361511259,2.125243166,1023,1962.744141,1595,184.7071991
am,1.46E-17,0.21619064,1.764952084,1.862398895,1102,1855.170898,819,464.0523682
am,2.33E-17,0.02552254,1.177498903,1.225306736,1084,2040.669189,1802,25.58484459
am,1.96E-17,0.961495566,1.133863919,1.129872788,1052,1718.037964,652,806.4450684
am,2.81E-17,0.012606939,1.273925286,1.233648594,955,1851.694214,1504,583.3605347
am,1.98E-17,0.911469794,1.695478228,1.572685118,964,1556.15625,1463,931.6950684
am,0,0.94994967,1.321147015,1.311297024,1027,1893.573608,288,472.3638916
am,2.94E-17,0.977328159,1.205104062,1.203988942,985,1412.224854,585,1179.411743
am,3.37E-17,1.133204892,1.464556686,1.530489713,966,1818.187378,2034,610.7053223
am,1.55E-17,1.17996759,1.431435083,1.47548443,1021,1555.036011,2015,990.138855
am,2.98E-17,1.026427051,1.101925741,1.09750432,1071,1863.800781,207,573.5123901
am,4.17E-17,1.100240194,1.196490061,1.280801533,1006,1881.432007,667,533.1062012
am,4.42E-17,0.0529039,1.360412041,1.327815799,1038,1989.22998,148,272.0024109
am,3.89E-17,0.021529082,1.197108908,1.223963174,1100,1824.69043,384,635.4282837
am,2.20E-17,1.021861758,1.126579619,1.117591034,960,1980.523071,394,316.9309692
am,1.97E-17,0.044987213,1.358586348,1.129736507,991,1780.919434,576,702.7052002
am,3.13E-17,0.807782372,1.601919252,1.575605187,1060,1907.04834,740,274.0194092
am,2.06E-17,0.049292402,1.631399152,1.555022772,1065,1381.178833,404,1157.542725
am,3.49E-17,0.120990621,1.511444632,1.507217925,1016,1969.354492,749,141.600708
am,2.33E-17,0.710965248,2.007448271,1.594302576,1062,1907.271362,523,346.8704224
am,2.78E-17,0.024059602,1.217430207,1.199220819,1021,2038.346802,1610,55.22688675
am,3.45E-17,0.077865143,1.410433595,1.376743905,973,2025.02771,1457,50.585186
am,3.49E-17,0.195257051,1.715663414,1.645355558,1009,1285.851563,174,1234.827393
am,1.86E-17,0.041510319,1.412459314,1.398605903,1076,1411.841919,623,1118.97644
am,1.94E-17,0.591581409,2.082992369,1.892559649,1016,1711.485962,1900,436.7788391
am,4.16E-17,0.758701256,2.42986246,1.622165796,1025,1277.383545,1857,1247.405029
am,2.65E-17,0.874739358,1.494469225,1.767060236,1040,2019.776733,766,67.1568985
am,4.12E-17,0.087835575,1.277998758,1.287853988,1061,1759.492188,1336,727.9606323
am,6.21E-17,0.208201311,0.594399155,1.592393444,1023,1626.304077,1629,625.2682495
am,2.03E-17,0.770116342,1.571145557,1.65027642,1050,1600.004028,1975,840.4660645
am,2.32E-17,0.182744536,1.330965078,1.343687222,1092,1916.794922,1666,416.256073
am,7.06E-17,0.015764432,1.29498314,1.378995091,1038,1339.416138,1887,1231.073975
am,1.77E-17,0.398555575,1.609323474,1.565141498,1009,1955.821899,237,182.8783112
am,2.28E-17,0.129139993,1.237486042,1.525630872,970,1892.94104,269,483.690155
am,2.38E-17,0.388296447,1.711172908,1.68384935,1068,1374.105713,1497,1063.78894
am,2.81E-17,1.015449241,1.089844109,1.175306513,1082,1571.089722,1592,1001.810181
am,2.60E-17,0.023166951,1.234340239,1.178895648,1017,1796.022583,280,683.0728149
am,1.11E-17,0.954644299,1.526417623,1.448408971,1016,1907.913086,807,432.1075134
am,2.95E-17,0.988748768,1.20134176,1.47081606,1044,1506.891479,1897,1068.732544
am,2.29E-17,0.12037613,1.678090929,1.809797131,1000,1899.458008,205,287.491272
am,2.50E-17,0.443716681,2.09620757,1.698741672,1089,1980.511475,554,188.273407
am,2.52E-17,0.967805381,1.172614846,1.319172269,995,1904.916504,467,484.0310364
am,2.15E-17,0.05764712,1.134183974,1.158306424,949,1991.037109,9,283.1350708
am,2.84E-17,0.145226925,1.41871579,1.389313811,1092,1477.768555,1965,1100.167114
am,6.94E-18,0.312877149,1.986309309,1.578469732,1010,1871.414795,1621,316.636261
am,2.19E-17,0.767841681,1.534574903,1.570115131,999,1979.511108,144,124.629303
am,2.56E-17,1.012387531,1.832541964,2.109384838,997,1341.903076,313,1193.658325
